taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Phylum	Class	Order	Family	Genus	Species	IMG Submission ID	Assembly Method	Genome Completeness %	NCBI Taxon ID	NCBI Project ID	Strain	Ecosystem	Ecosystem Category	Ecosystem Subtype	Ecosystem Type	Habitat	Host Name	Oxygen Requirement	Sample Body Site	Sample Body Subsite	Specific Ecosystem	Genome Size   * assembled	Gene Count   * assembled
641736262	Bacteria	Permanent Draft	Food borne pathogen- Broad institute	Listeria monocytogenes FSL J2-071	Broad Institute	641736262	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	0			393121	17307	FSL J2-071	Host-associated	Unclassified	Unclassified	Unclassified	"Food, Fresh water, Host, Intestinal tract, Soil"	Homo sapiens	Facultative	Gastrointestinal tract	Intestinal tract	Unclassified	2857865	2401
645951831	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Faecalibacterium prausnitzii A2-165	Washington University in St. Louis	645951831	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii	0			411483	18199	A2-165	Host-associated	Human	Large intestine	Digestive system	"Host, Human intestinal microflora"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	3080849	3553
649989958	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Lachnospiraceae bacterium sp. 8_1_57FAA	Broad Institute	649989958	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified	Lachnospiraceae bacterium 8_1_57FAA	0	Newbler v. 2.1-PreRelease-4/28/2009		665951	40029	8_1_57FAA	Host-associated	Human	Unclassified	Digestive system	Host	Homo sapiens	Facultative	Gastrointestinal tract		Unclassified	2909170	2693
2526164609	Bacteria	Permanent Draft	Shigella dysenteriae 225-75	Shigella dysenteriae 225-75	University of Maryland	2526164609	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella dysenteriae	15065	Celera Assembler v. 6.0		766143	0	225-75	Host-associated	Human	Large intestine	Digestive system	Host	Homo sapiens				Fecal	4813170	5511
640753010	Bacteria	Finished	Campylobacter curvus 525.92	Campylobacter curvus 525.92	J. Craig Venter Institute (JCVI)	640753010	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter curvus	0			360105	17161	525.92	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Wastewater"	Homo sapiens	Microaerophilic	Gastrointestinal tract		Fecal	1971264	2115
2600255042	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Clostridium sp. KLE 1755	Washington University in St. Louis	2600255042	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. KLE 1755	55607	Velvet v. 1.1.06		1226325	0	KLE 1755	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host"	Homo sapiens		Gastrointestinal tract	Intestinal tract	Fecal	6627751	5718
2512564028	Bacteria	Finished	Vibrio cholerae IEC224	Vibrio cholerae IEC224	Instituto Evandro Chagas	2512564028	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio cholerae	7878			1134456	81153	IEC224	Host-associated	Human	Unclassified	Unclassified	Aquatic	Homo sapiens	Facultative	Gastrointestinal tract	Intestinal tract	Unclassified	4079586	3787
641736163	Bacteria	Permanent Draft	Escherichia albertii TW07627	Escherichia albertii TW07627	J. Craig Venter Institute (JCVI)	641736163	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia albertii	0			502347	28851	TW07627	Host-associated	Human	Unclassified	Unclassified	Host	Homo sapiens	Facultative	Gastrointestinal tract		Unclassified	4698533	4520
647533168	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Fusobacterium periodonticum 1_1_41FAA	Broad Institute	647533168	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium periodonticum	0	Newbler v. 2.1 PreRelease-4/28/2009		469621	32469	1_1_41FAA	Host-associated	Human	Unclassified	Digestive system	Host	Homo sapiens	Anaerobe	Gastrointestinal tract		Unclassified	2479455	2379
2537561540	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Listeria innocua ATCC 33091	Washington University in St. Louis	2537561540	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria innocua	18851	Velvet v. 1.1.04		1002366	0	SLCC 3423	Host-associated	Human	Large intestine	Digestive system	"Feces, Food, Fresh water, Gastrointestinal tract, Host, Intestinal tract, Soil"	Homo sapiens	Facultative	Gastrointestinal tract		Fecal	2891679	2982
650716048	Bacteria	Finished	Human Microbiome Project (HMP) Reference Genomes	"Lactobacillus reuteri SD2112, ATCC 55730"	Baylor College of Medicine	650716048	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus reuteri	0	Newbler v. 2.3-04192010		491077	30643	SD2112	Host-associated	Human	Unclassified	Unclassified	"Birds intestinal microflora, Host, Human intestinal microflora, Mammalian gastrointestinal tract"	Homo sapiens	Microaerophilic	Gastrointestinal tract	Intestinal tract	Unclassified	2316838	2424
643348551	Bacteria	Finished	Human Microbiome Project (HMP) Reference Genomes	Escherichia coli SE11	University of Tokyo	643348551	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	0	Phred-Phrap-Consed		409438	18057	SE11	Host-associated	Human	Unclassified	Unclassified	"Host, Human intestinal microflora"	Homo sapiens	Facultative	Gastrointestinal tract		Unclassified	5155626	5109
637000104	Bacteria	Finished	Escherichia coli O6:K15:H31 536 (UPEC)	Escherichia coli sv. O6:K15:H31 536	"University of Gottingen, University of Wuerzburg"	637000104	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	0	Phrap		362663	16235	536 (UPEC)	Host-associated	Human	Unclassified	Unclassified	"Host, Human intestinal microflora"	Homo sapiens	Facultative	Gastrointestinal tract		Unclassified	4938920	4858
649989981	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Pediococcus acidilactici DSM 20284	Baylor College of Medicine	649989981	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus acidilactici	0	Newbler v. 2.3-10192009		862514	50527	DSM 20284	Host-associated	Plants	Unclassified	Unclassified	Host	Homo sapiens	Aerobe	Gastrointestinal tract		Unclassified	1929953	1942
643886117	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Proteus penneri ATCC 35198	Washington University in St. Louis	643886117	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus penneri	0	PCAP		471881	20551	ATCC 35198	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human intestinal microflora"	Homo sapiens	Facultative	Gastrointestinal tract		Fecal	3747729	4984
648276641	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Enterococcus faecalis TX2134	Washington University in St. Louis	648276641	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis	0	Velvet v. 0.7.57		749518	47191	TX2134	Host-associated	Human	Unclassified	Unclassified	Host	Homo sapiens		Gastrointestinal tract	Intestinal tract	Unclassified	3120725	3254
646206262	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Fusobacterium periodonticum 2_1_31	Broad Institute	646206262	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium periodonticum	0	Newbler v. 2.0.0 PostRelease-1/21/2009		469599	32473	2_1_31	Host-associated	Human	Unclassified	Digestive system	Host	Homo sapiens	Anaerobe	Gastrointestinal tract		Unclassified	2532453	2341
2751185956	Bacteria	Permanent Draft	Genome sequencing of non-agglutinable Shigella species	Shigella sp. FC2045	Christian Medical College	2751185956	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella sp. FC2045	150359	SPAdes v. 5.0.0.0		1886516	0	FC2045	Host-associated	Human	Large intestine	Digestive system		Homo sapiens				Fecal	5345852	5563
2547132148	Bacteria	Permanent Draft	Senegalimassilia anaerobia JC110	Senegalimassilia anaerobia JC110	Aix-Marseille University	2547132148	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Senegalimassilia	Senegalimassilia anaerobia	23733	Newbler v. 2.5.3		1034345	0	JC110	Host-associated	Human	Large intestine	Digestive system		Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	2354438	2020
641380421	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Parvimonas micra ATCC 33270	Washington University in St. Louis	641380421	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Parvimonas	Parvimonas micra	0	"Newbler, PCAP"		411465	18169	"VPI 5464, ATCC 33270"	Host-associated	Human	Unclassified	Respiratory system	"Host, Human intestinal microflora, Human mucocutaneous surfaces, Human oral cavity"	Homo sapiens	Anaerobe	Gastrointestinal tract		Unclassified	1703772	1723
2562617158	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Mitsuokella multacida DSM 20544	Washington University in St. Louis	2562617158	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Mitsuokella	Mitsuokella multacida	35461	Newbler v. 2.0.0 PreRelease-04/10/2008		500635	0	"A 405-1, DSM 20544"	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human intestinal microflora"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	2574556	2652
649989994	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Ralstonia sp. 5_7_47FAA	Broad Institute	649989994	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia sp. 5_7_47FAA	0	Newbler v. 2.1 PreRelease-4/28/2009		658664	39415	5_7_47FAA	Host-associated	Human	Large intestine	Digestive system	"Host, Human fecal"	Homo sapiens	Aerobe	Gastrointestinal tract	Sigmoid colon	Fecal	5231733	4843
642979366	Bacteria	Permanent Draft	Lactobacillus rhamnosus HN001	Lactobacillus rhamnosus HN001	"ANRT, University of Otago"	642979366	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus rhamnosus	0			486408	29219	HN001	Host-associated	Human			"Host, Intestinal tract"	Homo sapiens	Facultative	Gastrointestinal tract			2874106	2811
2513237167	Bacteria	Permanent Draft	Infant gut Bifidobacterium isolates	Bifidobacterium breve SC95	"University of California, Davis"	2513237167	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	8628	CLC bio		1685	0	SC95	Host-associated	Human	Large intestine	Digestive system	Human intestinal microflora	Homo sapiens	Anaerobe	Gastrointestinal tract	Intestinal tract	Fecal	2331551	2039
2513237311	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Subdoligranulum sp. 4_3_54A2FAA	Broad Institute	2513237311	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	Subdoligranulum sp. 4_3_54A2FAA	8800	Newbler v. 2.3 PostRelease-11/19/2009		665956	40041	4_3_54A2FAA	Host-associated	Human	Unclassified	Digestive system	"Host, Human intestinal microflora"	Homo sapiens	Anaerobe	Gastrointestinal tract		Unclassified	4205237	4163
2531839653	Bacteria	Permanent Draft	Morganella morganii SC01	Morganella morganii SC01	"Institute of Microbial Technology (IMTECH), Council of Scientific and Industrial Research (CSIR)"	2531839653	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella	Morganella morganii	17986	CLC NGS Cell v. 5.5		1239989	0	SC01	Host-associated	Human	Large intestine	Digestive system		Homo sapiens				Fecal	4150412	4098
2681812983	Bacteria	Permanent Draft	Vibrio fluvialis NBRC 103150	Vibrio fluvialis NBRC 103150	National Institute of Technology and Evaluation	2681812983	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio fluvialis	90147	newbler v. 3.0		1219074	0	NBRC 103150	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host"	Homo sapiens		Gastrointestinal tract		Fecal	4750671	4489
648276649	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Escherichia coli MS 107-1	Washington University in St. Louis	648276649	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	0	Velvet v. 2.1-PreRelease-4/28/2009		679207	40713	MS 107-1	Host-associated	Human	Unclassified	Digestive system	"Gastrointestinal tract, Host"	Homo sapiens	Facultative	Gastrointestinal tract		Unclassified	4905150	5293
651324084	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Parasutterella excrementihominis YIT 11859	Washington University in St. Louis	651324084	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	Parasutterella excrementihominis	0	Velvet v. 0.7.57		762966	48497	YIT 11859	Host-associated	Human	Large intestine	Digestive system	Host	Homo sapiens	Anaerobe	Gastrointestinal tract	Intestinal tract	Fecal	2831860	2810
2513237266	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Citrobacter freundii 4_7_47CFAA	Broad Institute	2513237266	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter freundii	8754	Newbler v. 2.3 PostRelease-11/19/2009		742730	46379	4_7_47CFAA	Host-associated	Human	Unclassified	Unclassified	"Host, Human fecal, Human intestinal microflora"	Homo sapiens	Facultative	Gastrointestinal tract	Sigmoid colon	Unclassified	5120174	4949
2597490299	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Clostridium sp. ATCC BAA-442	Washington University in St. Louis	2597490299	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. ATCC BAA-442	54875	Velvet v. 1.1.06		649724	0	ATCC BAA-442	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	4376727	4676
2513237280	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Odoribacter laneus YIT 12061	Broad Institute	2513237280	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Odoribacter	Odoribacter laneus	8768	ALLPATHS v. R37654		742817	46423	YIT 12061	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human fecal, Human intestinal microflora"	Homo sapiens	Anaerobe	Gastrointestinal tract	Intestinal tract	Fecal	3753461	3164
2518285605	Bacteria	Permanent Draft	Vibrio cholerae P-18785	Vibrio cholerae sv. O1 Ogava P-18785	Central Research Institute for Epidemiology	2518285605	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio cholerae	11312	CLC de novo assembler v. 5.1.5		1258564	0	P-18785	Host-associated	Human	Large intestine	Digestive system	Host	Homo sapiens	Aerobe	Gastrointestinal tract		Fecal	3984281	3659
642979334	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Bacteroides eggerthii DSM 20697	Washington University in St. Louis	642979334	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides eggerthii	0	Newbler v. post-1.1.03-Dev_01252007		483216	27827	DSM 20697	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human fecal, Human intestinal microflora"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	4157980	3769
643886112	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Clostridium asparagiforme DSM 15981	Washington University in St. Louis	643886112	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] asparagiforme	0	Newbler v. 2.0.0 PostRelease-10/28/2008		518636	29263	DSM 15981	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human fecal, Human intestinal microflora"	Homo sapiens	Obligate anaerobe	Gastrointestinal tract		Fecal	6224391	6878
649633055	Bacteria	Finished	Helicobacter pylori B8	Helicobacter pylori B8	Bielefeld University	649633055	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter pylori	0	Staden Package-Gap4		693745	41831	B8	Host-associated	Human	Unclassified	Digestive system	"Host, Human stomach"	Homo sapiens	Aerobe	Gastrointestinal tract	Stomach	Unclassified	1680029	1749
649989908	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Arcobacter butzleri JV22	Baylor College of Medicine	649989908	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	Arcobacter butzleri	0	Newbler v. 2.0-01162009		888827	53195	JV22	Host-associated	Animal	Unclassified	Digestive system	"Fresh water, Host, Marine"	Homo sapiens	Aerobe	Gastrointestinal tract		Unclassified	2253392	2427
651324046	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Lachnospiraceae bacterium 1_1_57FAA	Broad Institute	651324046	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified	Lachnospiraceae bacterium 1_1_57FAA	0	Newbler v. 2.3 PostRelease-11/19/2009		658081	39377	1_1_57FAA	Host-associated	Human	Large intestine	Digestive system	Host	Homo sapiens		Gastrointestinal tract		Fecal	2910479	2813
649989930	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Eggerthella sp. 1_3_56FAA	Broad Institute	649989930	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Eggerthella	Eggerthella sp. 1_3_56FAA	0	Newbler v. 2.1-PreRelease-4/28/2009		665943	40023	1_3_56FAA	Host-associated	Human	Unclassified	Digestive system	Host	Homo sapiens		Gastrointestinal tract	Terminal ileum	Unclassified	3388691	2987
2562617097	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Providencia rettgeri DSM 1131	Washington University in St. Louis	2562617097	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia rettgeri	35400	Newbler v. 2.0.00.20		521000	0	DSM 1131	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human intestinal microflora"	Homo sapiens	Facultative	Gastrointestinal tract		Fecal	4749568	4853
2597489914	Bacteria	Finished	Complete Genome Sequence of the Equol-Producing Bacterium Adlercreutzia equolifaciens DSM 19450T	Adlercreutzia equolifaciens DSM 19450	Azabu University	2597489914	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Adlercreutzia	Adlercreutzia equolifaciens	54466	"Newbler v. 2.0.01.14, phrap v. 1.080730"		1384484	0	DSM 19450	Host-associated	Human	Large intestine	Digestive system	Host	Homo sapiens				Fecal	2862526	2321
2534681714	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	"Anaerostipes hadrus comb. nov. VPI 82-52, DSM 3319"	Washington University in St. Louis	2534681714	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus	18165	Velvet v. 1.1.04		649757	0	"VPI 82-52, DSM 3319"	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	2776939	2845
2687453147	Bacteria	Finished	Campylobacter hyointestinalis subsp. hyointestinalis LMG 9260	"Campylobacter hyointestinalis hyointestinalis HG K169, LMG 9260"	U.S. Department of Agriculture	2687453147	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter hyointestinalis	91840	Newbler v. 2.6		1031746	0	LMG 9260	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host"	Homo sapiens				Fecal	1753385	1839
645058782	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Parabacteroides sp. 2_1_7	Broad Institute	645058782	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides sp. 2_1_7	0	Newbler v. 2.0.0 PostRelease-1/21/2009		457388	32437	2_1_7	Host-associated	Human	Large intestine	Digestive system	"Host, Human fecal, Human intestinal microflora"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	5137215	4443
647000227	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Clostridioides difficile NAP07	Baylor College of Medicine	647000227	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile	0	Newbler v. 2.3-10192009		525258	31439	NAP07	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human fecal, Human intestinal microflora"	Homo sapiens	Anaerobe	Gastrointestinal tract	Intestinal tract	Fecal	3862058	3628
650377912	Bacteria	Finished	Human Microbiome Project (HMP) Reference Genomes	Bifidobacterium longum longum F8	Wellcome Trust Sanger Institute	650377912	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	0			722911	45963	F8	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human fecal"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	2384987	1744
2667527550	Bacteria	Finished	Intestinimonas butyriciproducens AF211	Intestinimonas butyriciproducens AF211	University of Helsinki	2667527550	Firmicutes	Clostridia	Clostridiales	unclassified	Intestinimonas	Intestinimonas butyriciproducens	86385	HGAP		1297617	0	AF211	Host-associated	Mammals	Fecal	Digestive system						Uncharacterized	3376475	3241
648861004	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Bacteroides sp. D22	Broad Institute	648861004	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. D22	0	Newbler v. 2.1 PreRelease-4/28/2009		585544	41953	D22	Host-associated	Human	Unclassified	Digestive system	Host	Homo sapiens	Anaerobe	Gastrointestinal tract		Unclassified	6344045	5004
650377966	Bacteria	Finished	Human Microbiome Project (HMP) Reference Genomes	Ruminococcus bromii L2-63	Wellcome Trust Sanger Institute	650377966	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus bromii	0			657321	39153	L2-63	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human fecal, Human intestinal microflora"	Homo sapiens	Obligate anaerobe	Gastrointestinal tract		Fecal	2249085	1852
646206269	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Acinetobacter junii SH205	Broad Institute	646206269	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter junii	0	Newbler v. 2.0.0 PostRelease-1/21/2009		575587	38341	SH205	Host-associated	Human	Unclassified	Skin	"Host, Human fecal, Human skin"	Homo sapiens	Anaerobe	Skin	Perineum	Unclassified	3463059	3252
2511231190	Bacteria	Finished	Food borne pathogen- Broad institute	Listeria monocytogenes sv. 1/2a J0161	Broad Institute	2511231190	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	7471			393130	17493	J0161	Engineered	Food production	Unclassified	Unclassified	"Food, Fresh water, Host, Intestinal tract, Soil"	Homo sapiens	Facultative	Gastrointestinal tract		Unclassified	3000464	3028
645058833	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Fusobacterium nucleatum subsp. animalis D11	Broad Institute	645058833	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	0	Newbler v. 2.1 PreRelease-4/28/2009		556264	32501	D11	Host-associated	Human	Unclassified	Digestive system	"Host, Human skin"	Homo sapiens	Anaerobe	Gastrointestinal tract		Unclassified	2343156	2494
650633000	Bacteria	Permanent Draft	"Verrucomicrobia, 5 species Proposal # 0087-060710"	Victivallis vadensis ATCC BAA-548	DOE Joint Genome Institute (JGI)	650633000	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	Victivallis vadensis	0	Newbler v. 1.1.02.15		340101	15583	ATCC BAA-548	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Intestinal tract"	Homo sapiens	Obligate anaerobe	Gastrointestinal tract	Intestinal tract	Fecal	5294868	4130
641522625	Bacteria	Finished	Escherichia coli DH10B	Escherichia coli DH10B	Baylor College of Medicine	641522625	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	0	SeqMan Pro		316385	20079	DH10B	Engineered	Lab synthesis	Unclassified	Unclassified	"Host, Human intestinal microflora"	Homo sapiens	Facultative	Gastrointestinal tract		Unclassified	4686137	4271
2619619241	Bacteria	Permanent Draft	Clostridium saudiense JCC	Clostridium saudiense JCC	Aix-Marseille University	2619619241	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium saudiense	64920			1414720	0	JCC	Host-associated	Human	Large intestine	Digestive system		Homo sapiens		Gastrointestinal tract	Intestinal tract	Fecal	3653762	3524
2600254992	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Clostridium sp. VPI C48-50	Washington University in St. Louis	2600254992	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. ATCC 29733	55557	Velvet v. 1.1.06		1507	0	VPI C48-50	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	3077635	3023
2513237388	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Propionibacterium sp. 5_U_42AFAA	Broad Institute	2513237388	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Propionibacterium	Propionibacterium sp. 5_U_42AFAA	8885	Newbler v. 2.3 PostRelease-11/19/2009		450748	39413	5_U_42AFAA	Host-associated	Human	Unclassified	Digestive system	"Host, Human skin"	Homo sapiens	Anaerobe	Gastrointestinal tract	Duodenum	Unclassified	2530254	2425
643886141	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Helicobacter cinaedi CCUG 18818	Broad Institute	643886141	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter cinaedi	0	Newbler v. 2.1 PreRelease-4/28/2009		537971	30073	CCUG 18818	Host-associated	Animal	Unclassified	Digestive system	Host	Homo sapiens	Microaerophilic	Gastrointestinal tract		Unclassified	2182709	2424
650377965	Bacteria	Finished	Human Microbiome Project (HMP) Reference Genomes	Roseburia intestinalis XB6B4	Wellcome Trust Sanger Institute	650377965	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia intestinalis	0			718255	45953	XB6B4	Host-associated	Unclassified	Unclassified	Unclassified	"Host, Human intestinal microflora"	Homo sapiens	Anaerobe	Gastrointestinal tract		Unclassified	4286292	3699
2519899591	Bacteria	Permanent Draft	Bifidobacterium bifidum IF10/10	Bifidobacterium bifidum IF10/10	"Dairy Institute of Asturias (IPLA), The Higher Council for Scientific Research (CSIC)"	2519899591	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium bifidum	12149	Velvet v. 1.2.05		1207543	0	IF10/10	Host-associated	Human	Large intestine	Digestive system		Homo sapiens				Fecal	2138334	2219
